Round,Word_term-based@1,Word_phrase-replaced@1,Word_term-phrase-both@1,LDA_pure_textbook_all_200@1,LDA_textbook_sigir_citation-high_100@1,LDA_textbook_sigir_2009-2015_200@1,LDA_textbook_sigir_2009-2015_100@1,LDA_textbook_sigir_all_150@1,LDA_textbook_sigir_1971-2001_100@1,LDA_textbook_sigir_2002-2008_100@1,LDA_textbook_sigir_all_200@1,LDA_textbook_sigir_1971-2001_200@1,LDA_textbook_sigir_citation-high_200@1,LDA_pure_textbook_two_150@1,LDA_textbook_sigir_all_100@1,LDA_textbook_sigir_citation-medium_200@1,LDA_textbook_sigir_citation-medium_150@1,LDA_textbook_sigir_citation-low_150@1,LDA_textbook_sigir_2002-2008_150@1,LDA_textbook_sigir_citation-high_150@1,LDA_pure_textbook_all_150@1,LDA_textbook_sigir_2009-2015_150@1,LDA_textbook_sigir_2002-2008_200@1,LDA_textbook_sigir_citation-low_100@1,LDA_pure_textbook_two_100@1,LDA_textbook_sigir_citation-medium_100@1,LDA_pure_textbook_all_100@1,LDA_pure_textbook_two_200@1,LDA_textbook_sigir_1971-2001_150@1,LDA_textbook_sigir_citation-low_200@1,Word_term-based@3,Word_phrase-replaced@3,Word_term-phrase-both@3,LDA_pure_textbook_all_200@3,LDA_textbook_sigir_citation-high_100@3,LDA_textbook_sigir_2009-2015_200@3,LDA_textbook_sigir_2009-2015_100@3,LDA_textbook_sigir_all_150@3,LDA_textbook_sigir_1971-2001_100@3,LDA_textbook_sigir_2002-2008_100@3,LDA_textbook_sigir_all_200@3,LDA_textbook_sigir_1971-2001_200@3,LDA_textbook_sigir_citation-high_200@3,LDA_pure_textbook_two_150@3,LDA_textbook_sigir_all_100@3,LDA_textbook_sigir_citation-medium_200@3,LDA_textbook_sigir_citation-medium_150@3,LDA_textbook_sigir_citation-low_150@3,LDA_textbook_sigir_2002-2008_150@3,LDA_textbook_sigir_citation-high_150@3,LDA_pure_textbook_all_150@3,LDA_textbook_sigir_2009-2015_150@3,LDA_textbook_sigir_2002-2008_200@3,LDA_textbook_sigir_citation-low_100@3,LDA_pure_textbook_two_100@3,LDA_textbook_sigir_citation-medium_100@3,LDA_pure_textbook_all_100@3,LDA_pure_textbook_two_200@3,LDA_textbook_sigir_1971-2001_150@3,LDA_textbook_sigir_citation-low_200@3
55,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.075,0.2,0.2,0.4,0.2,0.3,0.2,0.410409091486,0.325592975357,0.392727271285,0.373502066843,0.410409091486,0.410409091486,0.425592975357,0.410409091486,0.410409091486,0.511002066843,0.473502066843,0.4365950422,0.410409091486,0.410409091486,0.455820246642,0.4365950422,0.347909091486,0.4365950422,0.485592975357,0.410409091486,0.4225,0.411002066843,0.410409091486,0.410409091486,0.410409091486,0.430227271285,0.510409091486,0.410409091486,0.4225,0.473502066843
56,0.283333333333,0.363333333333,0.383333333333,0.563333333333,0.463333333333,0.363333333333,0.363333333333,0.363333333333,0.463333333333,0.446666666667,0.263333333333,0.363333333333,0.363333333333,0.483333333333,0.363333333333,0.463333333333,0.483333333333,0.446666666667,0.463333333333,0.363333333333,0.446666666667,0.283333333333,0.383333333333,0.483333333333,0.283333333333,0.48,0.463333333333,0.363333333333,0.583333333333,0.283333333333,0.666239523145,0.523864797275,0.624698207933,0.723990940581,0.68026765316,0.651886035486,0.563462686039,0.599939966892,0.584915768336,0.575209741992,0.564511430549,0.648896480588,0.493151720255,0.683432523164,0.588312977155,0.614979010843,0.550126143306,0.613219118663,0.672702412138,0.634693035466,0.643615979854,0.512116766635,0.599939966892,0.627904788829,0.645423146493,0.574376285233,0.684879211881,0.64374152166,0.615610565017,0.613876658814
57,0.283333333333,0.283333333333,0.283333333333,0.483333333333,0.483333333333,0.283333333333,0.283333333333,0.383333333333,0.283333333333,0.383333333333,0.383333333333,0.283333333333,0.283333333333,0.383333333333,0.333333333333,0.383333333333,0.383333333333,0.383333333333,0.383333333333,0.283333333333,0.466666666667,0.283333333333,0.283333333333,0.483333333333,0.283333333333,0.283333333333,0.433333333333,0.283333333333,0.383333333333,0.283333333333,0.373501163683,0.4,0.402684787031,0.527739946997,0.373501163683,0.415777762388,0.546086151752,0.410408188326,0.45783974596,0.552344630092,0.43807262734,0.552470171898,0.377074854993,0.331653795245,0.451581267619,0.515777762388,0.41464697164,0.585677963426,0.523501163683,0.506834497017,0.522584988069,0.373501163683,0.352470171898,0.565777762388,0.389591811674,0.377074854993,0.46464697164,0.352470171898,0.452684787031,0.515777762388
58,0.4,0.3,0.4,0.383333333333,0.5,0.2,0.3,0.4,0.3,0.283333333333,0.4,0.2,0.3,0.5,0.3,0.3,0.1,0.383333333333,0.2,0.283333333333,0.483333333333,0.2,0.2,0.2,0.3,0.2,0.283333333333,0.4,0.4,0.2,0.585202412138,0.423439019289,0.529632966911,0.560472187238,0.585202412138,0.564386035486,0.439055661396,0.550449343564,0.44699893603,0.563219118663,0.51502080722,0.561396480588,0.429632966911,0.564386035486,0.524794223812,0.527479010843,0.500126143306,0.525719118663,0.595367033089,0.511388362852,0.556115979854,0.500126143306,0.550449343564,0.564386035486,0.564386035486,0.311450507247,0.597379211881,0.55624152166,0.552091811674,0.564386035486
59,0.2,0.0,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.3,0.2,0.1,0.3,0.2,0.529759642024,0.384123967143,0.566666666667,0.663092975357,0.426185950714,0.426185950714,0.626185950714,0.566666666667,0.529759642024,0.563092975357,0.529759642024,0.529759642024,0.5,0.492852617381,0.6,0.563092975357,0.466666666667,0.492852617381,0.566666666667,0.3,0.6,0.463092975357,0.5,0.566666666667,0.566666666667,0.587697658452,0.6,0.6,0.6,0.566666666667
60,0.483333333333,0.483333333333,0.483333333333,0.5,0.383333333333,0.483333333333,0.3,0.483333333333,0.383333333333,0.483333333333,0.583333333333,0.483333333333,0.583333333333,0.383333333333,0.583333333333,0.483333333333,0.383333333333,0.283333333333,0.283333333333,0.383333333333,0.383333333333,0.483333333333,0.383333333333,0.383333333333,0.383333333333,0.5,0.583333333333,0.483333333333,0.583333333333,0.4,0.6625,0.5625,0.6625,0.5625,0.5625,0.625592975357,0.6625,0.5625,0.625592975357,0.663092975357,0.625592975357,0.625592975357,0.5625,0.6625,0.625592975357,0.688685950714,0.6,0.588685950714,0.614871901429,0.5625,0.6625,0.6,0.5625,0.625592975357,0.625592975357,0.7,0.625592975357,0.625592975357,0.625592975357,0.725592975357
61,0.283333333333,0.216666666667,0.283333333333,0.2,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.283333333333,0.183333333333,0.283333333333,0.3,0.283333333333,0.283333333333,0.383333333333,0.283333333333,0.463878788648,0.347123278195,0.457984848581,0.511002066843,0.311002066843,0.311002066843,0.426971764005,0.347909091486,0.342548554522,0.321077823938,0.421077823938,0.311002066843,0.247909091486,0.463878788648,0.347909091486,0.3740950422,0.247909091486,0.326971764005,0.421077823938,0.347909091486,0.357984848581,0.247909091486,0.357984848581,0.347909091486,0.426971764005,0.363878788648,0.426971764005,0.347909091486,0.357984848581,0.311002066843
62,0.3,0.4,0.3,0.3,0.4,0.3,0.2,0.4,0.2,0.3,0.3,0.3,0.4,0.2,0.4,0.3,0.3,0.3,0.3,0.4,0.2,0.4,0.3,0.4,0.2,0.366666666667,0.5,0.2,0.4,0.266666666667,0.6,0.7,0.6,0.653578023804,0.6,0.626064801431,0.6,0.6,0.6,0.768852888094,0.627541155238,0.589157776788,0.641311732856,0.563092975357,0.7391117287,0.700948760571,0.647319731518,0.641311732856,0.579463120405,0.682623465713,0.641311732856,0.7,0.645242524223,0.741311732856,0.6,0.641311732856,0.668852888094,0.6,0.654404708214,0.658688267144
63,0.5,0.28,0.5,0.38,0.48,0.38,0.48,0.48,0.38,0.28,0.48,0.48,0.28,0.5,0.48,0.28,0.28,0.38,0.38,0.28,0.48,0.28,0.28,0.3,0.4,0.38,0.18,0.38,0.4,0.5,0.7,0.363092975357,0.7,0.626185950714,0.6,0.663092975357,0.763092975357,0.6,0.652371901429,0.763092975357,0.726185950714,0.763092975357,0.6,0.7,0.726185950714,0.752371901429,0.6,0.726185950714,0.789278926071,0.6,0.7,0.426185950714,0.6,0.663092975357,0.663092975357,0.7,0.763092975357,0.626185950714,0.7,0.689278926071
64,0.4,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.2,0.366666666667,0.3,0.4,0.3,0.5,0.4,0.3,0.166666666667,0.4,0.3,0.2,0.4,0.3,0.3,0.3,0.366666666667,0.5,0.2,0.4,0.266666666667,0.623296290655,0.534753068574,0.657768426523,0.850688363745,0.623296290655,0.649361092086,0.567376534287,0.660203315298,0.594335400176,0.694303134818,0.616084377318,0.699369209821,0.66676197958,0.623296290655,0.71854024844,0.698059100512,0.775450246724,0.664608023511,0.750839078471,0.727579849585,0.672342724642,0.688543222081,0.615935295171,0.751515048154,0.660203315298,0.707768426523,0.729056203392,0.631242424819,0.751311732856,0.718891582441
65,0.583333333333,0.316666666667,0.583333333333,0.5,0.583333333333,0.383333333333,0.483333333333,0.483333333333,0.483333333333,0.283333333333,0.583333333333,0.383333333333,0.383333333333,0.583333333333,0.583333333333,0.383333333333,0.283333333333,0.283333333333,0.383333333333,0.283333333333,0.383333333333,0.283333333333,0.283333333333,0.383333333333,0.383333333333,0.3,0.583333333333,0.5,0.483333333333,0.4,0.836585719335,0.529196078287,0.732845735336,0.698699725295,0.720279072393,0.867598803911,0.807441273649,0.799145291589,0.582033058629,0.735526003819,0.798618979176,0.70990306598,0.501636197438,0.823492743978,0.710203315298,0.723296290655,0.775450246724,0.714925626118,0.733460911605,0.636389266012,0.792108815724,0.685862953599,0.805039231656,0.635203315298,0.820812475496,0.323036357499,0.864265987817,0.744335400176,0.629455579165,0.857523046816
66,0.3,0.28,0.3,0.48,0.48,0.28,0.38,0.38,0.3,0.4,0.18,0.28,0.38,0.3,0.28,0.38,0.28,0.38,0.38,0.28,0.28,0.38,0.4,0.5,0.2,0.58,0.48,0.28,0.4,0.18,0.549178640886,0.576018753343,0.569338999985,0.673927844829,0.500113795543,0.6240950422,0.713092975357,0.591446202493,0.515054673743,0.676566381481,0.599178640886,0.653064050415,0.526566381481,0.553064050415,0.582431975343,0.6740950422,0.714575758153,0.6740950422,0.773092975357,0.659899714814,0.56,0.486085665529,0.496601161422,0.673927844829,0.591446202493,0.566100562984,0.703064050415,0.542175779115,0.5991117287,0.686085665529
67,0.314814814815,0.240740740741,0.314814814815,0.444444444444,0.425925925926,0.314814814815,0.537037037037,0.425925925926,0.314814814815,0.314814814815,0.425925925926,0.314814814815,0.314814814815,0.314814814815,0.37037037037,0.314814814815,0.314814814815,0.314814814815,0.314814814815,0.314814814815,0.425925925926,0.425925925926,0.314814814815,0.314814814815,0.314814814815,0.555555555556,0.37037037037,0.314814814815,0.425925925926,0.314814814815,0.638101661692,0.549381121903,0.631552839396,0.637883380223,0.582946128053,0.701656145348,0.725730794133,0.672560644554,0.667093091036,0.653049434005,0.638101661692,0.626085285877,0.526772269111,0.614733893041,0.651552648609,0.596875575064,0.571750842392,0.708204967645,0.608787879429,0.56778007427,0.690086471042,0.661365358893,0.614733893041,0.581010101651,0.696635293339,0.478383839238,0.756600858022,0.637883380223,0.578975359931,0.731468664846
68,0.3,0.3,0.2,0.2,0.3,0.1,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.3,0.1,0.2,0.2,0.1,0.075,0.2,0.2,0.0,0.2,0.3,0.1,0.547909091486,0.3,0.530227271285,0.493320246642,0.447909091486,0.511002066843,0.6,0.46,0.527134711286,0.611002066843,0.5740950422,0.611002066843,0.447909091486,0.547909091486,0.556413221999,0.600280992915,0.447909091486,0.5740950422,0.649278926071,0.447909091486,0.56,0.511002066843,0.447909091486,0.325590364161,0.511002066843,0.430227271285,0.611002066843,0.4740950422,0.56,0.537188017557
69,0.1,0.1,0.1,0.383333333333,0.2,0.1,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.183333333333,0.1,0.1,0.3,0.1,0.1,0.2,0.1,0.2,0.2,0.470820895201,0.447319731518,0.486911543192,0.572584988069,0.435677963426,0.450004518549,0.596086151752,0.507727919844,0.38807262734,0.472584988069,0.451165602697,0.535408188326,0.502684787031,0.370820895201,0.4,0.439591811674,0.472584988069,0.482997694944,0.460408188326,0.460408188326,0.535677963426,0.519904719587,0.423501163683,0.514591811674,0.502684787031,0.420816376652,0.547584988069,0.460408188326,0.439591811674,0.486911543192
70,0.333333333333,0.222222222222,0.333333333333,0.444444444444,0.333333333333,0.333333333333,0.333333333333,0.444444444444,0.333333333333,0.222222222222,0.518518518519,0.333333333333,0.444444444444,0.333333333333,0.444444444444,0.222222222222,0.333333333333,0.333333333333,0.333333333333,0.444444444444,0.222222222222,0.444444444444,0.444444444444,0.333333333333,0.222222222222,0.518518518519,0.555555555556,0.333333333333,0.333333333333,0.444444444444,0.625658861508,0.514547750397,0.555555555556,0.767205609385,0.555555555556,0.695627557145,0.736769972619,0.590607208532,0.611111111111,0.798725431216,0.590607208532,0.710175307542,0.601457480952,0.570103305952,0.710124143,0.723276400635,0.719244146131,0.72711634246,0.740411272276,0.758470517459,0.657013036507,0.601457480952,0.640876679891,0.657013036507,0.590607208532,0.603542079655,0.813273181612,0.666666666667,0.712568592063,0.801979158334
71,0.183333333333,0.183333333333,0.183333333333,0.183333333333,0.183333333333,0.183333333333,0.283333333333,0.183333333333,0.183333333333,0.183333333333,0.183333333333,0.183333333333,0.183333333333,0.183333333333,0.283333333333,0.183333333333,0.183333333333,0.183333333333,0.183333333333,0.183333333333,0.183333333333,0.283333333333,0.183333333333,0.183333333333,0.183333333333,0.2,0.283333333333,0.183333333333,0.283333333333,0.183333333333,0.397319731518,0.347319731518,0.447319731518,0.513092975357,0.35,0.397319731518,0.513092975357,0.397319731518,0.397319731518,0.25,0.476185950714,0.488092975357,0.45,0.397319731518,0.413092975357,0.376185950714,0.4,0.460412706875,0.463092975357,0.35,0.413092975357,0.460412706875,0.397319731518,0.475,0.413092975357,0.35,0.525,0.313092975357,0.35,0.460412706875
72,0.222222222222,0.111111111111,0.222222222222,0.222222222222,0.222222222222,0.111111111111,0.222222222222,0.333333333333,0.111111111111,0.111111111111,0.333333333333,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.111111111111,0.222222222222,0.111111111111,0.111111111111,0.222222222222,0.333333333333,0.222222222222,0.111111111111,0.333333333333,0.513888888889,0.250658861508,0.513888888889,0.291666666667,0.402777777778,0.402777777778,0.47288108373,0.402777777778,0.390865473413,0.555555555556,0.542984389683,0.47288108373,0.402777777778,0.291666666667,0.47288108373,0.501976584524,0.444444444444,0.47288108373,0.542984389683,0.361769972619,0.402777777778,0.251317723016,0.402777777778,0.402777777778,0.47288108373,0.444444444444,0.583992194841,0.361769972619,0.291666666667,0.431873278571
73,0.333333333333,0.148148148148,0.333333333333,0.111111111111,0.444444444444,0.222222222222,0.444444444444,0.333333333333,0.333333333333,0.222222222222,0.333333333333,0.222222222222,0.222222222222,0.333333333333,0.333333333333,0.222222222222,0.111111111111,0.222222222222,0.333333333333,0.222222222222,0.111111111111,0.111111111111,0.222222222222,0.444444444444,0.333333333333,0.222222222222,0.444444444444,0.111111111111,0.333333333333,0.222222222222,0.585524182228,0.385692531328,0.578975359931,0.415661158,0.585524182228,0.578975359931,0.65562748818,0.61998316509,0.544412305619,0.653049434005,0.649078665884,0.532500001254,0.489735232074,0.562156413577,0.637883380223,0.555867769905,0.460639731281,0.614619683022,0.690086471042,0.526772269111,0.508872053979,0.526772269111,0.55560759128,0.608787879429,0.626531987387,0.43737603408,0.673267524688,0.56778007427,0.497676768318,0.637883380223
74,0.3,0.2,0.3,0.483333333333,0.4,0.3,0.3,0.2,0.3,0.4,0.266666666667,0.3,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.483333333333,0.5,0.4,0.5,0.3,0.366666666667,0.5,0.3,0.4,0.3,0.471714318029,0.271030991786,0.450897941376,0.482993176395,0.371714318029,0.311373054175,0.309179127109,0.410408188326,0.398320461912,0.458104542829,0.395373424601,0.345201639995,0.418386587849,0.336472989757,0.3891117287,0.327447596888,0.378633369825,0.430563387592,0.468712685009,0.477784722613,0.363896720925,0.522584988069,0.427472338145,0.397570211197,0.450897941376,0.425180701771,0.496592835091,0.410408188326,0.48090354453,0.478039720841
75,0.222222222222,0.111111111111,0.111111111111,0.333333333333,0.222222222222,0.222222222222,0.222222222222,0.111111111111,0.111111111111,0.222222222222,0.222222222222,0.111111111111,0.111111111111,0.111111111111,0.166666666667,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.166666666667,0.222222222222,0.333333333333,0.222222222222,0.222222222222,0.111111111111,0.333333333333,0.277777777778,0.111111111111,0.222222222222,0.222222222222,0.272476470004,0.274799701687,0.30838555867,0.442121212762,0.233333333333,0.342579775957,0.458992194841,0.272476470004,0.342579775957,0.331010101651,0.272476470004,0.414343434984,0.331010101651,0.272476470004,0.284025097989,0.331010101651,0.386565657207,0.383587581115,0.288888888889,0.256936027577,0.414547750397,0.383587581115,0.272476470004,0.428891185381,0.290002296492,0.311363634761,0.414343434984,0.290002296492,0.233333333333,0.383587581115
76,0.483333333333,0.416666666667,0.583333333333,0.5,0.683333333333,0.483333333333,0.5,0.683333333333,0.583333333333,0.583333333333,0.683333333333,0.583333333333,0.583333333333,0.483333333333,0.583333333333,0.583333333333,0.583333333333,0.483333333333,0.583333333333,0.533333333333,0.6,0.483333333333,0.583333333333,0.583333333333,0.483333333333,0.6,0.733333333333,0.5,0.583333333333,0.4,0.707415899655,0.573142031538,0.715550089603,0.637020820186,0.72144402967,0.771077823938,0.776971764005,0.659899714814,0.722992690172,0.733068447267,0.769975471909,0.761002066843,0.607261178162,0.745425276327,0.749323161734,0.761002066843,0.697909091486,0.776971764005,0.661002066843,0.693233048148,0.807984848581,0.622992690172,0.669975471909,0.737020820186,0.707415899655,0.789897541991,0.813878788648,0.761002066843,0.647096577281,0.759899714814
77,0.3,0.2,0.3,0.3,0.4,0.3,0.2,0.4,0.3,0.1,0.4,0.3,0.3,0.3,0.4,0.3,0.2,0.3,0.3,0.3,0.4,0.4,0.1,0.3,0.3,0.3,0.4,0.3,0.5,0.2,0.6,0.5,0.6,0.663092975357,0.5,0.563092975357,0.6,0.5,0.594639463036,0.663092975357,0.563092975357,0.526185950714,0.5,0.6,0.626185950714,0.689278926071,0.5,0.563092975357,0.652371901429,0.5,0.6,0.463092975357,0.5,0.663092975357,0.563092975357,0.6,0.563092975357,0.563092975357,0.6,0.4
78,0.483333333333,0.363333333333,0.483333333333,0.58,0.463333333333,0.363333333333,0.463333333333,0.363333333333,0.463333333333,0.363333333333,0.263333333333,0.563333333333,0.463333333333,0.483333333333,0.38,0.463333333333,0.38,0.48,0.463333333333,0.363333333333,0.463333333333,0.463333333333,0.463333333333,0.558333333333,0.383333333333,0.48,0.663333333333,0.463333333333,0.683333333333,0.363333333333,0.576566381481,0.460142720486,0.572912691295,0.687020820186,0.511002066843,0.647909091486,0.726185950714,0.576566381481,0.639659356838,0.736085665529,0.639659356838,0.740761708867,0.609899714814,0.614575758153,0.576566381481,0.737188017557,0.57766873351,0.703854684224,0.786185950714,0.609899714814,0.626666666667,0.572992690172,0.576566381481,0.653687486853,0.576566381481,0.693943683081,0.747909091486,0.590594511496,0.736018753343,0.702752332195
79,0.2,0.2,0.3,0.6,0.3,0.2,0.3,0.3,0.2,0.2,0.366666666667,0.3,0.3,0.3,0.45,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.2,0.466666666667,0.45,0.3,0.4,0.2,0.453151066337,0.371184528792,0.432426127777,0.578798025602,0.412294223812,0.548771732118,0.493562485001,0.386851510084,0.455736663537,0.50838466666,0.530165909161,0.626460118335,0.480843511422,0.491160443008,0.539727047403,0.550150009026,0.522706930687,0.628605956668,0.475736014454,0.474994714761,0.575435699999,0.462916311515,0.466847102882,0.567717685369,0.468924310176,0.553559908581,0.656147111906,0.44642630869,0.4673304862,0.580292845802
80,0.4,0.38,0.4,0.363333333333,0.58,0.38,0.38,0.38,0.28,0.363333333333,0.38,0.18,0.38,0.18,0.38,0.38,0.463333333333,0.263333333333,0.28,0.263333333333,0.263333333333,0.38,0.28,0.3,0.3,0.28,0.48,0.18,0.3,0.18,0.748295387495,0.560346043931,0.729632966911,0.760472187238,0.748295387495,0.727479010843,0.775962686039,0.750449343564,0.698518120364,0.763219118663,0.678113782578,0.761396480588,0.629632966911,0.727479010843,0.724794223812,0.727479010843,0.700126143306,0.688812094021,0.795367033089,0.785202412138,0.756115979854,0.663219118663,0.650449343564,0.764386035486,0.764386035486,0.74835753189,0.797379211881,0.564035313379,0.715184787031,0.764386035486
81,0.383333333333,0.263333333333,0.383333333333,0.263333333333,0.363333333333,0.463333333333,0.463333333333,0.363333333333,0.383333333333,0.363333333333,0.463333333333,0.463333333333,0.263333333333,0.383333333333,0.413333333333,0.363333333333,0.383333333333,0.363333333333,0.363333333333,0.313333333333,0.463333333333,0.463333333333,0.383333333333,0.383333333333,0.383333333333,0.48,0.413333333333,0.263333333333,0.583333333333,0.383333333333,0.772706930687,0.545165775449,0.674860886755,0.825387199169,0.662294223812,0.872706930687,0.843562485001,0.741160443008,0.793746040208,0.740634130595,0.840634130595,0.798900999137,0.623967463928,0.75961395533,0.737689540717,0.775387199169,0.727541155238,0.787953862113,0.722458844762,0.795627557145,0.834123967143,0.637953862113,0.741160443008,0.850387199169,0.756933686848,0.770729026927,0.900387199169,0.79642630869,0.7,0.90961395533
82,0.333333333333,0.311111111111,0.444444444444,0.644444444444,0.311111111111,0.311111111111,0.422222222222,0.2,0.422222222222,0.311111111111,0.2,0.533333333333,0.422222222222,0.444444444444,0.311111111111,0.311111111111,0.311111111111,0.422222222222,0.422222222222,0.311111111111,0.422222222222,0.422222222222,0.444444444444,0.444444444444,0.333333333333,0.422222222222,0.533333333333,0.422222222222,0.555555555556,0.333333333333,0.397248343546,0.438188307385,0.412835154674,0.584465281492,0.277777777778,0.441466368353,0.529095500794,0.397248343546,0.432299996522,0.638981776317,0.44982582301,0.616399602249,0.457767359254,0.439480984292,0.379722517058,0.599198806746,0.421955157804,0.57539179709,0.529095500794,0.429989581476,0.404429331316,0.36219669057,0.36219669057,0.58975377263,0.414774170034,0.36219669057,0.583333333333,0.458992194841,0.473354170381,0.502403302475
83,0.555555555556,0.481481481481,0.666666666667,0.888888888889,0.777777777778,0.555555555556,0.666666666667,0.777777777778,0.555555555556,0.555555555556,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.777777777778,0.666666666667,0.555555555556,0.555555555556,0.666666666667,0.666666666667,0.777777777778,0.666666666667,0.666666666667,0.444444444444,0.555555555556,0.666666666667,0.777777777778,0.666666666667,0.777777777778,0.555555555556,0.703343194458,0.59515781282,0.642277877336,0.70714204981,0.648826699633,0.74498316509,0.710524182228,0.661742719185,0.635999683127,0.688861635455,0.647194968788,0.678232323873,0.580444127572,0.731028084807,0.596030938699,0.678232323873,0.775454546096,0.695976431831,0.637224518715,0.691555238683,0.689427609534,0.622110794238,0.633239888505,0.651586494255,0.668291541482,0.703428237423,0.710524182228,0.733787879429,0.662781779916,0.691555238683
84,0.222222222222,0.0888888888889,0.222222222222,0.292592592593,0.422222222222,0.222222222222,0.422222222222,0.311111111111,0.311111111111,0.311111111111,0.422222222222,0.222222222222,0.2,0.333333333333,0.366666666667,0.311111111111,0.292592592593,0.311111111111,0.2,0.222222222222,0.514814814815,0.422222222222,0.222222222222,0.333333333333,0.222222222222,0.311111111111,0.588888888889,0.2,0.333333333333,0.222222222222,0.511564653696,0.292325528175,0.488435346304,0.59519773714,0.511564653696,0.558538652257,0.662317946391,0.511564653696,0.558538652257,0.706308848251,0.488435346304,0.651771265601,0.511564653696,0.488435346304,0.598320324735,0.628641958209,0.525094431187,0.665301043092,0.581667959648,0.618704996685,0.636205542299,0.554189931981,0.511564653696,0.558538652257,0.488435346304,0.578684862947,0.74731665341,0.581667959648,0.488435346304,0.669649763368
85,0.333333333333,0.111111111111,0.222222222222,0.425925925926,0.111111111111,0.0,0.0,0.111111111111,0.222222222222,0.0925925925926,0.111111111111,0.0,0.222222222222,0.0,0.222222222222,0.444444444444,0.0,0.0925925925926,0.111111111111,0.111111111111,0.314814814815,0.333333333333,0.222222222222,0.444444444444,0.0,0.0,0.444444444444,0.111111111111,0.333333333333,0.0,0.469226308885,0.298167470337,0.426450534604,0.648430061013,0.386565657207,0.33614072754,0.39908791901,0.469226308885,0.446097001494,0.46721564395,0.447387094992,0.458974357596,0.500659865019,0.446097001494,0.366919190317,0.430556559066,0.430178606913,0.478785318255,0.430083172214,0.453685866458,0.550753292695,0.519793123414,0.469226308885,0.476852855363,0.463622827982,0.376379229322,0.550548977283,0.453685866458,0.44399090186,0.446097001494
86,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0.2,0.266666666667,0.1,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.283333333333,0.2,0.2,0.2,0.1,0.166666666667,0.3,0.1,0.3,0.2,0.607727919844,0.447319731518,0.586911543192,0.726163011873,0.572584988069,0.612976344622,0.596086151752,0.607727919844,0.48807262734,0.374671760403,0.615613782578,0.575225603415,0.470696093053,0.570820895201,0.576018753343,0.540540572245,0.498770938783,0.688896720925,0.576778333374,0.527784722613,0.513896720925,0.468385535253,0.652970444067,0.65590354453,0.602684787031,0.520816376652,0.716437876163,0.523501163683,0.524979651983,0.356925515434
87,0.483333333333,0.383333333333,0.483333333333,0.483333333333,0.283333333333,0.283333333333,0.283333333333,0.383333333333,0.183333333333,0.183333333333,0.166666666667,0.283333333333,0.683333333333,0.3,0.4,0.483333333333,0.3,0.583333333333,0.583333333333,0.466666666667,0.283333333333,0.383333333333,0.483333333333,0.483333333333,0.283333333333,0.366666666667,0.683333333333,0.4,0.583333333333,0.366666666667,0.689574854993,0.483530991786,0.66875847834,0.632993176395,0.689574854993,0.635809817483,0.483316376652,0.689574854993,0.66875847834,0.841437876163,0.681687473887,0.678732631781,0.764219921183,0.65266783035,0.738518753343,0.703040572245,0.786571386253,0.743063387592,0.739278333374,0.65337769797,0.776396720925,0.730886587849,0.734817379216,0.710070211197,0.66875847834,0.708514035105,0.803937876163,0.686001163683,0.687479651983,0.727446745484
88,0.4,0.3,0.4,0.4,0.5,0.4,0.4,0.5,0.3,0.3,0.5,0.4,0.4,0.4,0.5,0.4,0.3,0.3,0.4,0.4,0.5,0.4,0.4,0.2,0.3,0.4,0.6,0.4,0.5,0.4,0.624794223812,0.523439019289,0.590041155238,0.587887199169,0.624794223812,0.624794223812,0.606062485001,0.590041155238,0.595833333333,0.690634130595,0.653134130595,0.664081267619,0.590041155238,0.624794223812,0.687887199169,0.650980174526,0.527541155238,0.650980174526,0.661144795477,0.624794223812,0.583530991786,0.590634130595,0.590041155238,0.624794223812,0.624794223812,0.627541155238,0.724794223812,0.595833333333,0.6125,0.687887199169
