Round,Word_term-based@1,Word_phrase-replaced@1,Word_term-phrase-both@1,LDA_pure_textbook_all_200_pure@1,LDA_pure_textbook_all_200@1,LDA_textbook_sigir_citation-high_100_pure@1,LDA_textbook_sigir_citation-high_100@1,LDA_textbook_sigir_2009-2015_200_pure@1,LDA_textbook_sigir_2009-2015_200@1,LDA_textbook_sigir_2009-2015_100_pure@1,LDA_textbook_sigir_2009-2015_100@1,LDA_textbook_sigir_all_150_pure@1,LDA_textbook_sigir_all_150@1,LDA_textbook_sigir_1971-2001_100_pure@1,LDA_textbook_sigir_1971-2001_100@1,LDA_textbook_sigir_2002-2008_100_pure@1,LDA_textbook_sigir_2002-2008_100@1,LDA_textbook_sigir_all_200_pure@1,LDA_textbook_sigir_all_200@1,LDA_textbook_sigir_1971-2001_200_pure@1,LDA_textbook_sigir_1971-2001_200@1,LDA_textbook_sigir_citation-high_200_pure@1,LDA_textbook_sigir_citation-high_200@1,LDA_pure_textbook_two_150_pure@1,LDA_pure_textbook_two_150@1,LDA_textbook_sigir_all_100_pure@1,LDA_textbook_sigir_all_100@1,LDA_textbook_sigir_citation-medium_200_pure@1,LDA_textbook_sigir_citation-medium_200@1,LDA_textbook_sigir_citation-medium_150_pure@1,LDA_textbook_sigir_citation-medium_150@1,LDA_textbook_sigir_citation-low_150_pure@1,LDA_textbook_sigir_citation-low_150@1,LDA_textbook_sigir_2002-2008_150_pure@1,LDA_textbook_sigir_2002-2008_150@1,LDA_textbook_sigir_citation-high_150_pure@1,LDA_textbook_sigir_citation-high_150@1,LDA_pure_textbook_all_150_pure@1,LDA_pure_textbook_all_150@1,LDA_textbook_sigir_2009-2015_150_pure@1,LDA_textbook_sigir_2009-2015_150@1,LDA_textbook_sigir_2002-2008_200_pure@1,LDA_textbook_sigir_2002-2008_200@1,LDA_textbook_sigir_citation-low_100_pure@1,LDA_textbook_sigir_citation-low_100@1,LDA_pure_textbook_two_100_pure@1,LDA_pure_textbook_two_100@1,LDA_textbook_sigir_citation-medium_100_pure@1,LDA_textbook_sigir_citation-medium_100@1,LDA_pure_textbook_all_100_pure@1,LDA_pure_textbook_all_100@1,LDA_pure_textbook_two_200_pure@1,LDA_pure_textbook_two_200@1,LDA_textbook_sigir_1971-2001_150_pure@1,LDA_textbook_sigir_1971-2001_150@1,LDA_textbook_sigir_citation-low_200_pure@1,LDA_textbook_sigir_citation-low_200@1,Word_term-based@3,Word_phrase-replaced@3,Word_term-phrase-both@3,LDA_pure_textbook_all_200_pure@3,LDA_pure_textbook_all_200@3,LDA_textbook_sigir_citation-high_100_pure@3,LDA_textbook_sigir_citation-high_100@3,LDA_textbook_sigir_2009-2015_200_pure@3,LDA_textbook_sigir_2009-2015_200@3,LDA_textbook_sigir_2009-2015_100_pure@3,LDA_textbook_sigir_2009-2015_100@3,LDA_textbook_sigir_all_150_pure@3,LDA_textbook_sigir_all_150@3,LDA_textbook_sigir_1971-2001_100_pure@3,LDA_textbook_sigir_1971-2001_100@3,LDA_textbook_sigir_2002-2008_100_pure@3,LDA_textbook_sigir_2002-2008_100@3,LDA_textbook_sigir_all_200_pure@3,LDA_textbook_sigir_all_200@3,LDA_textbook_sigir_1971-2001_200_pure@3,LDA_textbook_sigir_1971-2001_200@3,LDA_textbook_sigir_citation-high_200_pure@3,LDA_textbook_sigir_citation-high_200@3,LDA_pure_textbook_two_150_pure@3,LDA_pure_textbook_two_150@3,LDA_textbook_sigir_all_100_pure@3,LDA_textbook_sigir_all_100@3,LDA_textbook_sigir_citation-medium_200_pure@3,LDA_textbook_sigir_citation-medium_200@3,LDA_textbook_sigir_citation-medium_150_pure@3,LDA_textbook_sigir_citation-medium_150@3,LDA_textbook_sigir_citation-low_150_pure@3,LDA_textbook_sigir_citation-low_150@3,LDA_textbook_sigir_2002-2008_150_pure@3,LDA_textbook_sigir_2002-2008_150@3,LDA_textbook_sigir_citation-high_150_pure@3,LDA_textbook_sigir_citation-high_150@3,LDA_pure_textbook_all_150_pure@3,LDA_pure_textbook_all_150@3,LDA_textbook_sigir_2009-2015_150_pure@3,LDA_textbook_sigir_2009-2015_150@3,LDA_textbook_sigir_2002-2008_200_pure@3,LDA_textbook_sigir_2002-2008_200@3,LDA_textbook_sigir_citation-low_100_pure@3,LDA_textbook_sigir_citation-low_100@3,LDA_pure_textbook_two_100_pure@3,LDA_pure_textbook_two_100@3,LDA_textbook_sigir_citation-medium_100_pure@3,LDA_textbook_sigir_citation-medium_100@3,LDA_pure_textbook_all_100_pure@3,LDA_pure_textbook_all_100@3,LDA_pure_textbook_two_200_pure@3,LDA_pure_textbook_two_200@3,LDA_textbook_sigir_1971-2001_150_pure@3,LDA_textbook_sigir_1971-2001_150@3,LDA_textbook_sigir_citation-low_200_pure@3,LDA_textbook_sigir_citation-low_200@3
440,0.111111111111,0.111111111111,0.0,0.333333333333,0.333333333333,0.222222222222,0.111111111111,0.222222222222,0.0,0.222222222222,0.111111111111,0.0,0.0,0.111111111111,0.0,0.222222222222,0.111111111111,0.296296296296,0.185185185185,0.296296296296,0.0,0.222222222222,0.111111111111,0.111111111111,0.0,0.333333333333,0.166666666667,0.333333333333,0.111111111111,0.333333333333,0.111111111111,0.296296296296,0.111111111111,0.111111111111,0.111111111111,0.277777777778,0.166666666667,0.222222222222,0.0,0.333333333333,0.333333333333,0.333333333333,0.222222222222,0.222222222222,0.111111111111,0.0,0.0,0.296296296296,0.296296296296,0.333333333333,0.277777777778,0.0,0.0,0.222222222222,0.222222222222,0.296296296296,0.111111111111,0.275454546096,0.333333333333,0.255808079206,0.542589072778,0.487104599925,0.257710438138,0.275454546096,0.33111922156,0.374518742526,0.333333333333,0.333333333333,0.111111111111,0.275454546096,0.222222222222,0.345557852048,0.358415027687,0.574179977311,0.377777777778,0.275454546096,0.333333333333,0.415526547685,0.300356804628,0.321356471492,0.257273875198,0.275454546096,0.365174766661,0.367258396888,0.489943067302,0.49873094673,0.264454862968,0.32803202556,0.321116002538,0.432467582603,0.223276400635,0.320605394066,0.64685279057,0.45745770496,0.333333333333,0.445901925396,0.514547750397,0.321356471492,0.333333333333,0.325724017455,0.539152433492,0.502570888555,0.0701033059524,0.275454546096,0.474285648721,0.321356471492,0.334213647131,0.4630688662,0.0701033059524,0.345557852048,0.292325528175,0.39034636984,0.461969580308,0.451774842922
441,0.314814814815,0.292592592593,0.314814814815,0.403703703704,0.403703703704,0.311111111111,0.403703703704,0.292592592593,0.292592592593,0.311111111111,0.292592592593,0.2,0.292592592593,0.292592592593,0.292592592593,0.181481481481,0.385185185185,0.311111111111,0.292592592593,0.2,0.292592592593,0.311111111111,0.292592592593,0.311111111111,0.425925925926,0.2,0.292592592593,0.311111111111,0.403703703704,0.2,0.385185185185,0.403703703704,0.385185185185,0.2,0.292592592593,0.181481481481,0.292592592593,0.403703703704,0.385185185185,0.292592592593,0.403703703704,0.311111111111,0.314814814815,0.314814814815,0.425925925926,0.2,0.314814814815,0.311111111111,0.311111111111,0.311111111111,0.403703703704,0.2,0.292592592593,0.314814814815,0.314814814815,0.311111111111,0.314814814815,0.511564653696,0.333333333333,0.488435346304,0.592214640439,0.59519773714,0.333333333333,0.511564653696,0.333333333333,0.488435346304,0.333333333333,0.481103529328,0.333333333333,0.511564653696,0.333333333333,0.488435346304,0.356462640725,0.525094431187,0.333333333333,0.472199613314,0.405079404063,0.511564653696,0.333333333333,0.447427541146,0.333333333333,0.488435346304,0.403436639286,0.444444444444,0.377324235193,0.447427541146,0.333333333333,0.525094431187,0.369992418217,0.484086626029,0.403436639286,0.511564653696,0.38267617747,0.400453542585,0.369992418217,0.525094431187,0.476309583514,0.525094431187,0.369992418217,0.511564653696,0.333333333333,0.488435346304,0.333333333333,0.488435346304,0.333333333333,0.467573751836,0.369992418217,0.525094431187,0.333333333333,0.470556848537,0.333333333333,0.361088502203,0.377324235193,0.488435346304
442,0.222222222222,0.111111111111,0.222222222222,0.111111111111,0.222222222222,0.111111111111,0.222222222222,0.222222222222,0.222222222222,0.444444444444,0.555555555556,0.0,0.333333333333,0.111111111111,0.222222222222,0.111111111111,0.222222222222,0.222222222222,0.444444444444,0.333333333333,0.222222222222,0.111111111111,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.111111111111,0.222222222222,0.333333333333,0.222222222222,0.222222222222,0.222222222222,0.0,0.222222222222,0.166666666667,0.222222222222,0.222222222222,0.333333333333,0.111111111111,0.222222222222,0.111111111111,0.222222222222,0.222222222222,0.333333333333,0.0,0.222222222222,0.333333333333,0.444444444444,0.222222222222,0.277777777778,0.222222222222,0.111111111111,0.222222222222,0.222222222222,0.444444444444,0.333333333333,0.277777777778,0.222222222222,0.333333333333,0.417984389683,0.5,0.125658861508,0.277777777778,0.306873278571,0.34788108373,0.388888888889,0.5,0.125658861508,0.277777777778,0.236769972619,0.277777777778,0.403436639286,0.458992194841,0.292325528175,0.388888888889,0.277777777778,0.5,0.223100704233,0.277777777778,0.166666666667,0.277777777778,0.310844046693,0.277777777778,0.21626607004,0.458992194841,0.403436639286,0.333333333333,0.36838498631,0.458992194841,0.362428834127,0.403436639286,0.423940541865,0.384918120767,0.388888888889,0.388888888889,0.333333333333,0.34788108373,0.306873278571,0.277777777778,0.333333333333,0.473539945238,0.0555555555556,0.277777777778,0.555555555556,0.277777777778,0.222222222222,0.388888888889,0.388888888889,0.277777777778,0.292325528175,0.388888888889,0.458992194841,0.458992194841
443,0.5,0.48,0.5,0.38,0.48,0.38,0.58,0.28,0.48,0.18,0.18,0.18,0.58,0.28,0.48,0.38,0.5,0.28,0.58,0.18,0.28,0.28,0.48,0.28,0.4,0.28,0.58,0.28,0.48,0.18,0.28,0.18,0.28,0.18,0.38,0.38,0.38,0.28,0.28,0.28,0.38,0.18,0.28,0.3,0.5,0.28,0.5,0.28,0.38,0.18,0.58,0.18,0.28,0.3,0.4,0.18,0.18,0.772912706875,0.709819731518,0.772912706875,0.726185950714,0.825592975357,0.663092975357,0.729166666667,0.425592975357,0.772912706875,0.6625,0.788685950714,0.6375,0.809819731518,0.3625,0.751881715089,0.4,0.766666666667,0.5,0.788685950714,0.326185950714,0.678067665804,0.429759642024,0.829166666667,0.4625,0.751881715089,0.525592975357,0.725592975357,0.4,0.725592975357,0.363092975357,0.766666666667,0.4625,0.772912706875,0.302526084955,0.688685950714,0.6,0.7625,0.4625,0.725592975357,0.463092975357,0.810412706875,0.2625,0.751881715089,0.5,0.8375,0.325592975357,0.825592975357,0.566666666667,0.766666666667,0.463092975357,0.779561983571,0.525592975357,0.7625,0.589278926071,0.725592975357,0.626185950714,0.772912706875
444,0.383333333333,0.383333333333,0.383333333333,0.4,0.383333333333,0.5,0.383333333333,0.483333333333,0.383333333333,0.4,0.483333333333,0.1,0.383333333333,0.483333333333,0.383333333333,0.483333333333,0.383333333333,0.2,0.383333333333,0.6,0.383333333333,0.4,0.483333333333,0.6,0.383333333333,0.3,0.383333333333,0.5,0.383333333333,0.5,0.383333333333,0.6,0.383333333333,0.2,0.383333333333,0.283333333333,0.383333333333,0.5,0.383333333333,0.383333333333,0.483333333333,0.4,0.383333333333,0.283333333333,0.283333333333,0.3,0.383333333333,0.6,0.383333333333,0.2,0.383333333333,0.5,0.383333333333,0.483333333333,0.583333333333,0.7,0.383333333333,0.507139463036,0.6125,0.544046487679,0.713092975357,0.6125,0.5,0.475592975357,0.538685950714,0.475592975357,0.5125,0.6125,0.394046487679,0.5125,0.475592975357,0.538685950714,0.676185950714,0.713092975357,0.4,0.475592975357,0.613092975357,0.6125,0.513092975357,0.5125,0.5125,0.507139463036,0.538685950714,0.475592975357,0.663092975357,0.638685950714,0.663092975357,0.55,0.5125,0.538685950714,0.515619060313,0.575592975357,0.729868895649,0.5125,0.6125,0.5125,0.55,0.55,0.538685950714,0.4125,0.5,0.675592975357,0.4125,0.544046487679,0.8,0.475592975357,0.3,0.5125,0.4125,0.475592975357,0.631546487679,0.6125,0.65,0.575592975357
445,0.2,0.28,0.2,0.48,0.48,0.28,0.48,0.18,0.18,0.18,0.28,0.18,0.28,0.18,0.18,0.18,0.28,0.346666666667,0.246666666667,0.246666666667,0.18,0.28,0.38,0.28,0.2,0.38,0.38,0.28,0.28,0.28,0.18,0.246666666667,0.3,0.18,0.28,0.38,0.38,0.28,0.38,0.38,0.38,0.28,0.28,0.2,0.3,0.18,0.1,0.246666666667,0.346666666667,0.38,0.48,0.18,0.28,0.4,0.4,0.146666666667,0.146666666667,0.409899714814,0.476018753343,0.406246024628,0.625237190143,0.514412893276,0.431939394324,0.423927844829,0.398007299404,0.473973892917,0.4,0.4,0.3,0.409899714814,0.176018753343,0.409899714814,0.322573524919,0.578752602908,0.401990623328,0.437440870052,0.363092975357,0.473973892917,0.321735194413,0.451211447671,0.431546487679,0.447909091486,0.525083598686,0.545357753329,0.477855785214,0.548857852057,0.301102352029,0.495228823004,0.389004402284,0.489220824342,0.300948760571,0.476370145048,0.587528048477,0.492523180527,0.4,0.501311732856,0.401102352029,0.509899714814,0.3,0.455142239038,0.585237190143,0.565239577686,0.263092975357,0.409899714814,0.526857083849,0.451211447671,0.400792282418,0.51676197958,0.3,0.447909091486,0.4,0.5273304862,0.477763245606,0.468587981958
446,0.383333333333,0.183333333333,0.383333333333,0.6,0.5,0.4,0.583333333333,0.183333333333,0.283333333333,0.4,0.283333333333,0.2,0.483333333333,0.283333333333,0.383333333333,0.283333333333,0.283333333333,0.2,0.183333333333,0.3,0.283333333333,0.3,0.383333333333,0.3,0.383333333333,0.4,0.4,0.2,0.383333333333,0.4,0.3,0.3,0.2,0.3,0.483333333333,0.383333333333,0.383333333333,0.4,0.383333333333,0.183333333333,0.383333333333,0.2,0.283333333333,0.483333333333,0.583333333333,0.3,0.283333333333,0.5,0.5,0.2,0.483333333333,0.4,0.283333333333,0.583333333333,0.583333333333,0.3,0.3,0.702752332195,0.560142720486,0.736005666652,0.7883301655,0.887020820186,0.431939394324,0.71678046221,0.409430440261,0.682599172714,0.463092975357,0.789278926071,0.5,0.776566381481,0.3391117287,0.744814315767,0.495032369681,0.802752332195,0.161990623328,0.702752332195,0.426185950714,0.819730717081,0.405778395367,0.690594511496,0.431546487679,0.719730717081,0.563092975357,0.702752332195,0.526185950714,0.837188017557,0.501102352029,0.744335400176,0.52015151419,0.803854684224,0.563092975357,0.886185950714,0.600020409839,0.809899714814,0.6,0.768728650238,0.338009376672,0.672992690172,0.426185950714,0.651961698386,0.7,0.853687486853,0.463092975357,0.776566381481,0.519637052776,0.706326023505,0.358125345038,0.789971075057,0.6,0.695749470424,0.826185950714,0.865778395367,0.687250264295,0.802752332195
447,0.3,0.213333333333,0.3,0.38,0.38,0.38,0.48,0.28,0.38,0.58,0.58,0.18,0.58,0.38,0.38,0.38,0.3,0.38,0.48,0.38,0.28,0.38,0.48,0.313333333333,0.3,0.38,0.38,0.28,0.28,0.38,0.3,0.48,0.3,0.28,0.28,0.48,0.3,0.38,0.38,0.38,0.38,0.28,0.3,0.4,0.5,0.38,0.3,0.48,0.3,0.38,0.48,0.28,0.38,0.4,0.4,0.48,0.4,0.526971764005,0.584030302838,0.521077823938,0.4740950422,0.547909091486,0.531153581033,0.526971764005,0.47984848581,0.521077823938,0.784030302838,0.526971764005,0.511002066843,0.557984848581,0.353277169691,0.489971075057,0.647909091486,0.624651515248,0.511002066843,0.584170799295,0.411002066843,0.553064050415,0.540761708867,0.514575758153,0.384030302838,0.363878788648,0.347909091486,0.5740950422,0.447909091486,0.5740950422,0.5740950422,0.514575758153,0.771036226255,0.626971764005,0.5740950422,0.5740950422,0.616370145048,0.547909091486,0.416370145048,0.457984848581,0.353277169691,0.611002066843,0.437188017557,0.500046832152,0.447909091486,0.547909091486,0.347909091486,0.563878788648,0.709608127834,0.530545455315,0.511002066843,0.605940772219,0.547909091486,0.547909091486,0.411002066843,0.521077823938,0.753277169691,0.5740950422
448,0.2,0.1,0.1,0.383333333333,0.0833333333333,0.2,0.2,0.1,0.1,0.4,0.3,0.0,0.2,0.2,0.1,0.2,0.3,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.3,0.3,0.0833333333333,0.383333333333,0.283333333333,0.3,0.3,0.4,0.1,0.283333333333,0.183333333333,0.1,0.2,0.1,0.1,0.5,0.5,0.1,0.1,0.4,0.3,0.2,0.3,0.1,0.1,0.2,0.1,0.3,0.2,0.581822962044,0.447319731518,0.480231789834,0.521323341895,0.56322044768,0.358125345038,0.499251654735,0.12015151419,0.597913610035,0.6,0.509179127109,0.501185950714,0.587183499009,0.231546487679,0.526882618249,0.552755770976,0.537160746221,0.263092975357,0.549074694183,0.214571463657,0.538472238741,0.329759642024,0.517260545184,0.181546487679,0.40563701133,0.121030991786,0.393320246642,0.171138299352,0.500593878517,0.401102352029,0.587160746221,0.553144690585,0.58090678643,0.35,0.533501163683,0.453144690585,0.608317279812,0.232993176395,0.545677963426,0.128678625162,0.567813811073,0.359179127109,0.52924548258,0.45,0.61250090316,0.206280847047,0.582140366196,0.404886908037,0.460898186294,0.328025546076,0.600649038483,0.3,0.608317279812,0.313092975357,0.549591811674,0.66485145264,0.597913610035
449,0.4,0.2,0.4,0.3,0.3,0.3,0.4,0.2,0.3,0.5,0.6,0.1,0.5,0.2,0.4,0.3,0.4,0.1,0.5,0.3,0.3,0.2,0.4,0.3,0.4,0.3,0.3,0.2,0.3,0.4,0.4,0.4,0.4,0.2,0.4,0.35,0.4,0.3,0.3,0.2,0.4,0.2,0.4,0.4,0.4,0.3,0.4,0.5,0.4,0.2,0.45,0.4,0.3,0.4,0.4,0.4,0.4,0.755146841193,0.45578406036,0.657300797261,0.589278926071,0.629759642024,0.418175285832,0.592053865836,0.318175285832,0.718175285832,0.527541155238,0.743562485001,0.526185950714,0.723600353514,0.331546487679,0.755154958929,0.527541155238,0.744207821904,0.363092975357,0.770393772619,0.379759642024,0.734123967143,0.580550275833,0.594207821904,0.35,0.467376534287,0.329759642024,0.700782516074,0.349721773511,0.638480174526,0.6,0.67102287405,0.762294223812,0.778960890479,0.513092975357,0.78555182012,0.555082310475,0.795627557145,0.4,0.671030991786,0.2,0.690634130595,0.463092975357,0.665662337086,0.45,0.742053865836,0.343187871689,0.723600353514,0.430885530142,0.625093352046,0.263092975357,0.830542158098,0.6,0.79642630869,0.476185950714,0.7,0.73555182012,0.892053865836
450,0.4,0.28,0.4,0.28,0.28,0.28,0.38,0.28,0.38,0.28,0.48,0.08,0.18,0.18,0.48,0.28,0.28,0.18,0.48,0.38,0.38,0.18,0.28,0.28,0.4,0.28,0.43,0.18,0.38,0.28,0.28,0.38,0.28,0.18,0.28,0.23,0.23,0.28,0.28,0.28,0.28,0.18,0.3,0.3,0.4,0.08,0.18,0.28,0.28,0.18,0.43,0.28,0.28,0.2,0.4,0.38,0.4,0.606933686848,0.284753068574,0.509087642916,0.513092975357,0.538480174526,0.318175285832,0.512294223812,0.368175285832,0.675387199169,0.477541155238,0.667376534287,0.294639463036,0.575387199169,0.281546487679,0.59642630869,0.377541155238,0.627541155238,0.3,0.627541155238,0.366666666667,0.564674242976,0.337697658452,0.477541155238,0.2,0.517376534287,0.442852617381,0.587689540717,0.286628798154,0.625387199169,0.4,0.612294223812,0.412294223812,0.553727105952,0.3,0.53555182012,0.405082310475,0.575387199169,0.35,0.621030991786,0.25,0.540634130595,0.35,0.54384071149,0.25,0.625387199169,0.193187871689,0.575387199169,0.343187871689,0.620729026927,0.2,0.675387199169,0.25,0.609519284048,0.344639463036,0.431546487679,0.48555182012,0.712294223812
451,0.4,0.233333333333,0.4,0.383333333333,0.383333333333,0.1,0.2,0.1,0.1,0.3,0.1,0.2,0.2,0.1,0.1,0.1,0.283333333333,0.2,0.3,0.3,0.3,0.1,0.4,0.233333333333,0.5,0.1,0.2,0.2,0.3,0.2,0.2,0.483333333333,0.383333333333,0.2,0.2,0.2,0.283333333333,0.283333333333,0.283333333333,0.1,0.2,0.1,0.3,0.2,0.5,0.2,0.2,0.2,0.1,0.1,0.183333333333,0.4,0.4,0.5,0.6,0.3,0.3,0.554046618998,0.468154269981,0.464243326921,0.380902267881,0.546680030269,0.231153581033,0.411002066843,0.17984848581,0.48750090316,0.384030302838,0.623057915757,0.411002066843,0.516606191252,0.0848236573697,0.504167569826,0.331818443495,0.743662812007,0.247909091486,0.562724142588,0.3255735305,0.51426287255,0.411002066843,0.450593878517,0.334030302838,0.540953643641,0.232033058629,0.5740950422,0.382140366196,0.626779829231,0.447909091486,0.487160746221,0.50402940265,0.579316394098,0.297909091486,0.584503230526,0.349363321443,0.608317279812,0.349363321443,0.58056983665,0.0819557948535,0.483587054912,0.343995243238,0.522500131319,0.297909091486,0.604167569826,0.191096963175,0.501683754667,0.244067349285,0.515580695442,0.180902267881,0.699556752074,0.347909091486,0.608317279812,0.497909091486,0.547576660255,0.392868981365,0.617260545184
452,0.203703703704,0.0925925925926,0.203703703704,0.444444444444,0.314814814815,0.444444444444,0.314814814815,0.0925925925926,0.203703703704,0.222222222222,0.425925925926,0.111111111111,0.314814814815,0.0925925925926,0.0925925925926,0.0925925925926,0.0925925925926,0.222222222222,0.314814814815,0.222222222222,0.203703703704,0.111111111111,0.203703703704,0.333333333333,0.203703703704,0.333333333333,0.203703703704,0.111111111111,0.203703703704,0.111111111111,0.0925925925926,0.222222222222,0.0925925925926,0.111111111111,0.203703703704,0.314814814815,0.203703703704,0.555555555556,0.314814814815,0.203703703704,0.314814814815,0.111111111111,0.203703703704,0.203703703704,0.203703703704,0.111111111111,0.0925925925926,0.222222222222,0.0925925925926,0.222222222222,0.314814814815,0.333333333333,0.203703703704,0.425925925926,0.425925925926,0.222222222222,0.203703703704,0.624771359791,0.442051159924,0.586156839153,0.666666666667,0.735882470902,0.505647011639,0.51366024868,0.353528095369,0.583763554632,0.434037922883,0.533855010716,0.403436639286,0.475045728042,0.181214417063,0.510576982275,0.211815700661,0.545149033994,0.222222222222,0.545149033994,0.366399602249,0.639328129894,0.181214417063,0.475045728042,0.333333333333,0.624771359791,0.561283287698,0.583763554632,0.46463920648,0.653866860585,0.251317723016,0.545149033994,0.402549137569,0.545149033994,0.403436639286,0.583145273546,0.483279117916,0.51366024868,0.555555555556,0.578923324206,0.333333333333,0.475045728042,0.181214417063,0.475045728042,0.444444444444,0.583763554632,0.111111111111,0.583763554632,0.444444444444,0.586156839153,0.292325528175,0.583763554632,0.555555555556,0.551584787434,0.444444444444,0.611111111111,0.413843160847,0.694874665743
453,0.3,0.3,0.3,0.2,0.3,0.4,0.4,0.2,0.2,0.4,0.4,0.0,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.4,0.2,0.2,0.3,0.3,0.3,0.1,0.3,0.2,0.3,0.1,0.2,0.4,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.3,0.0,0.4,0.3,0.3,0.3,0.4,0.4,0.3,0.450980174526,0.397253068574,0.353134130595,0.563092975357,0.487887199169,0.418175285832,0.387887199169,0.317582310475,0.487887199169,0.590041155238,0.403134130595,0.425592975357,0.45634071149,0.294046487679,0.387895316905,0.527541155238,0.544207821904,0.4,0.466227105952,0.416666666667,0.45614325119,0.466666666667,0.356707821904,0.2125,0.329876534287,0.288685950714,0.450980174526,0.386628798154,0.500980174526,0.4,0.494207821904,0.524794223812,0.503134130595,0.452526084955,0.511144795477,0.518175285832,0.524794223812,0.325592975357,0.333530991786,0.2,0.490634130595,0.325592975357,0.398402695062,0.15,0.474794223812,0.305687871689,0.45634071149,0.309854538356,0.437395693594,0.263092975357,0.52994918274,0.3625,0.495833333333,0.413092975357,0.40892630869,0.572458844762,0.550980174526
454,0.2,0.18,0.2,0.48,0.38,0.38,0.38,0.38,0.2,0.48,0.48,0.08,0.38,0.38,0.2,0.38,0.2,0.48,0.38,0.28,0.2,0.38,0.28,0.38,0.2,0.38,0.33,0.48,0.18,0.28,0.2,0.38,0.18,0.28,0.18,0.43,0.2,0.48,0.38,0.48,0.2,0.38,0.2,0.5,0.3,0.18,0.2,0.48,0.2,0.48,0.33,0.08,0.28,0.4,0.4,0.38,0.2,0.563092975357,0.6,0.563092975357,0.5,0.5,0.5,0.463092975357,0.5,0.589278926071,0.6,0.563092975357,0.5,0.5,0.5,0.605154958929,0.563092975357,0.666666666667,0.5,0.626185950714,0.463092975357,0.542061983571,0.517457300476,0.466666666667,0.4,0.463092975357,0.466666666667,0.601581267619,0.6,0.689278926071,0.463092975357,0.442061983571,0.6,0.6,0.463092975357,0.526185950714,0.7,0.59642630869,0.6,0.5,0.5,0.6,0.4,0.442061983571,0.7,0.663092975357,0.3,0.563092975357,0.766666666667,0.666666666667,0.563092975357,0.605154958929,0.5,0.463092975357,0.463092975357,0.5,0.6,0.663092975357
455,0.4,0.213333333333,0.4,0.48,0.48,0.28,0.28,0.18,0.28,0.48,0.38,0.18,0.28,0.18,0.38,0.18,0.28,0.38,0.28,0.38,0.48,0.18,0.38,0.313333333333,0.4,0.28,0.28,0.28,0.28,0.28,0.28,0.48,0.38,0.18,0.38,0.28,0.28,0.38,0.38,0.28,0.38,0.18,0.28,0.3,0.4,0.18,0.28,0.28,0.38,0.28,0.48,0.48,0.38,0.6,0.6,0.48,0.4,0.430545455315,0.368154269981,0.424651515248,0.547909091486,0.611002066843,0.268060605676,0.311002066843,0.442941461167,0.457984848581,0.584030302838,0.526971764005,0.347909091486,0.424651515248,0.279463120405,0.47766873351,0.511002066843,0.584170799295,0.347909091486,0.487744490605,0.4740950422,0.540761708867,0.447909091486,0.447909091486,0.484030302838,0.430545455315,0.411002066843,0.424651515248,0.4740950422,0.537188017557,0.5740950422,0.37766873351,0.671036226255,0.519824381386,0.611002066843,0.550837465962,0.447916632727,0.447909091486,0.616370145048,0.424651515248,0.353277169691,0.411002066843,0.437188017557,0.430545455315,0.447909091486,0.47766873351,0.147909091486,0.430545455315,0.563972452953,0.5515764471,0.347909091486,0.563878788648,0.547909091486,0.511002066843,0.547909091486,0.557984848581,0.653277169691,0.540761708867
456,0.4,0.333333333333,0.5,0.5,0.5,0.4,0.5,0.3,0.4,0.3,0.4,0.2,0.5,0.3,0.5,0.3,0.3,0.2,0.4,0.4,0.4,0.3,0.4,0.333333333333,0.5,0.4,0.6,0.3,0.5,0.3,0.3,0.4,0.3,0.3,0.5,0.4,0.3,0.4,0.5,0.3,0.4,0.2,0.4,0.4,0.5,0.2,0.4,0.3,0.4,0.2,0.5,0.4,0.4,0.4,0.6,0.3,0.3,0.570508875012,0.510049056181,0.515550089603,0.5240950422,0.537020820186,0.431153581033,0.52144402967,0.292941461167,0.607984848581,0.497123278195,0.613878788648,0.442548554522,0.533068447267,0.210842410713,0.509899714814,0.361002066843,0.619975471909,0.209899714814,0.519975471909,0.247909091486,0.511002066843,0.273927844829,0.459899714814,0.284030302838,0.595425276327,0.418940083272,0.537020820186,0.442548554522,0.611002066843,0.347909091486,0.597909091486,0.321036226255,0.526971764005,0.247909091486,0.4740950422,0.566370145048,0.559899714814,0.403277169691,0.557984848581,0.241286546363,0.422992690172,0.297909091486,0.507415899655,0.397909091486,0.623927844829,0.241096963175,0.538962387334,0.523036357499,0.633085413681,0.211002066843,0.576971764005,0.461002066843,0.597909091486,0.555641529879,0.534003601924,0.328360768377,0.559899714814
